"block","totalContainers","sourceNode","destinationNode","containerID","containerCPU","averageCPU","stddevCPU","minCPU","maxCPU","algorithm","testCase"
"87","1000","d52decc1-9a6d-4667-b2ac-b5418dfb125d","b9225b3a-9571-469b-92ee-574ac894a2b1","e8b7aee0-5535-434b-99c0-65ea57bb4c5f","79","196.03516","27.777893","130","266","SINGLE","AVERAGE"
"88","1000","81e164f2-6f06-4058-9a74-5a6c70d4a8bb","623592ab-7877-4ccf-aaa1-ac41c9dd9155","3e18ed1e-4ab7-406f-ad5c-ef106a832a26","81","196.03516","27.348206","130","265","SINGLE","AVERAGE"
"89","1000","dbcfc34b-9900-4029-a045-0f64d393fce7","9207febe-46b0-4c2e-ae62-5b675e41f638","3f59c223-faf0-4445-b7d5-1e0642a3efe4","77","196.03516","26.89508","131","264","SINGLE","AVERAGE"
"90","1000","82b646fb-9bac-4872-bb02-5cfc87f32104","6262e093-468e-44d8-8488-19f2bcf75ea7","0422c787-2e7e-4b9b-8cb7-3e0dcb9e8a53","88","196.03516","26.543518","131","264","SINGLE","AVERAGE"
"91","1000","a97af9f5-19ea-48c7-b566-c1dd973ef967","3eb3782b-0ccd-4238-8ac4-a6916053adb8","51cf1533-6ab5-4aba-a5d1-0a1eb6a5703c","89","196.03516","26.199768","131","264","SINGLE","AVERAGE"
"92","1000","3b21cae0-2ccd-4dd5-a6da-c02d9cc22a94","bd5af442-363d-4d46-8f41-75d8c780ea81","54c4c596-addd-4d6f-94fb-df9a65764319","63","196.03516","25.70758","133","263","SINGLE","AVERAGE"
"93","1000","e19cb592-0b1d-42b6-a92e-ca898abac96f","afa4d4e1-f429-4061-8f8c-1e3a0dadd4cb","fc60e7ca-590d-4f7e-b61a-c8ceb6da6744","89","196.03516","25.387268","133","263","SINGLE","AVERAGE"
"94","1000","f634199a-3f9d-4652-8dbf-a6fe9f0590d4","3950d29e-212a-4529-ad13-e8f5e6caff5e","4d9a20ca-b60d-4fd0-a169-b2e063be9652","90","196.03516","25.074768","134","263","SINGLE","AVERAGE"
"95","1000","e4991dfd-b9f8-4297-b93b-6697d43d83cf","754882c3-7558-49c0-b8a2-ce92ebc35939","963e189f-92d1-45ca-9846-6745bd395922","76","196.03516","24.660706","134","262","SINGLE","AVERAGE"
"96","1000","ab02565e-a38d-4e95-ac58-6284f1dfe98b","1eb3ca6f-0058-4fcb-bfd6-d6efd9898954","fec66472-1263-4f7f-9368-08dd4048775f","73","196.03516","24.231018","135","261","SINGLE","AVERAGE"
"97","1000","7aa1aa75-506a-45b1-a67a-3a90334e4e18","0d97be0d-7466-403a-9bbf-6c81a02bd1b9","4e508d8f-d4c1-4d39-acd1-49853760a91b","74","196.03516","23.824768","136","258","SINGLE","AVERAGE"
"98","1000","3208d22c-1b37-460e-a9e7-86cea5440ddf","0aa7c028-8bce-4c0e-b2bc-05d4d0992075","126b546f-303d-40db-8fc0-9f585d057ccf","81","196.03516","23.504456","137","257","SINGLE","AVERAGE"
"99","1000","4c16e62b-216b-4a08-b2aa-5ad92aaa6b7a","b90b563c-2f1f-4809-aac4-65c30cf92452","86596062-676e-42be-9a8e-e094073da5af","68","196.03516","23.098206","137","256","SINGLE","AVERAGE"
"100","1000","bb1780a3-b922-41ea-8dfd-2e0f8aa7bbdb","1450a1d9-1c9a-4d03-8696-7741051172e1","31cc480c-5907-4932-a035-cc7cf5242933","83","196.03516","22.816956","138","256","SINGLE","AVERAGE"
"101","1000","246404b5-060e-4107-9098-7591d592c359","e6dbecca-2e61-4ab2-b321-ccb4a3043d82","cabe3fca-caf5-472b-8d1d-26cf0fc6366f","81","196.03516","22.527893","139","255","SINGLE","AVERAGE"
